"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","p_crd_depression","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06067007431","CA","06067007431","=""06067007431""","19.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007432","CA","06067007432","=""06067007432""","21.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007433","CA","06067007433","=""06067007433""","20.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007501","CA","06067007501","=""06067007501""","22.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007503","CA","06067007503","=""06067007503""","22.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007504","CA","06067007504","=""06067007504""","20.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007601","CA","06067007601","=""06067007601""","20.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007602","CA","06067007602","=""06067007602""","20.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007701","CA","06067007701","=""06067007701""","22.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007702","CA","06067007702","=""06067007702""","17.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007801","CA","06067007801","=""06067007801""","20.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007802","CA","06067007802","=""06067007802""","18.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007903","CA","06067007903","=""06067007903""","19.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007904","CA","06067007904","=""06067007904""","20.7","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007905","CA","06067007905","=""06067007905""","18.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067007906","CA","06067007906","=""06067007906""","20.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008005","CA","06067008005","=""06067008005""","18.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008006","CA","06067008006","=""06067008006""","18.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008007","CA","06067008007","=""06067008007""","19.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008008","CA","06067008008","=""06067008008""","19.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008009","CA","06067008009","=""06067008009""","19.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008010","CA","06067008010","=""06067008010""","19.7","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008111","CA","06067008111","=""06067008111""","21.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008113","CA","06067008113","=""06067008113""","22.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008117","CA","06067008117","=""06067008117""","20.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008119","CA","06067008119","=""06067008119""","21.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008120","CA","06067008120","=""06067008120""","22.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008122","CA","06067008122","=""06067008122""","19.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008124","CA","06067008124","=""06067008124""","20.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008125","CA","06067008125","=""06067008125""","20.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008127","CA","06067008127","=""06067008127""","21.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008128","CA","06067008128","=""06067008128""","21.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008129","CA","06067008129","=""06067008129""","21.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008130","CA","06067008130","=""06067008130""","20.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008131","CA","06067008131","=""06067008131""","21.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008132","CA","06067008132","=""06067008132""","20.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008133","CA","06067008133","=""06067008133""","21.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008134","CA","06067008134","=""06067008134""","21.7","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008135","CA","06067008135","=""06067008135""","20.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008136","CA","06067008136","=""06067008136""","21.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008137","CA","06067008137","=""06067008137""","21.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008138","CA","06067008138","=""06067008138""","19.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008139","CA","06067008139","=""06067008139""","23.7","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008140","CA","06067008140","=""06067008140""","21.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008141","CA","06067008141","=""06067008141""","24.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008142","CA","06067008142","=""06067008142""","23.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008143","CA","06067008143","=""06067008143""","21.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008144","CA","06067008144","=""06067008144""","20.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008145","CA","06067008145","=""06067008145""","20.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008203","CA","06067008203","=""06067008203""","20.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008204","CA","06067008204","=""06067008204""","20.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008206","CA","06067008206","=""06067008206""","20.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008207","CA","06067008207","=""06067008207""","19.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008208","CA","06067008208","=""06067008208""","22.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008209","CA","06067008209","=""06067008209""","19.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008210","CA","06067008210","=""06067008210""","18.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008211","CA","06067008211","=""06067008211""","19.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008402","CA","06067008402","=""06067008402""","19.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008403","CA","06067008403","=""06067008403""","19.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008404","CA","06067008404","=""06067008404""","22.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008501","CA","06067008501","=""06067008501""","18.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008504","CA","06067008504","=""06067008504""","18.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008505","CA","06067008505","=""06067008505""","17.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008506","CA","06067008506","=""06067008506""","17.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008507","CA","06067008507","=""06067008507""","18.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008508","CA","06067008508","=""06067008508""","17.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008509","CA","06067008509","=""06067008509""","17.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008510","CA","06067008510","=""06067008510""","18.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008512","CA","06067008512","=""06067008512""","17.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008513","CA","06067008513","=""06067008513""","17.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008600","CA","06067008600","=""06067008600""","18.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008702","CA","06067008702","=""06067008702""","15.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008703","CA","06067008703","=""06067008703""","16.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008704","CA","06067008704","=""06067008704""","16.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008705","CA","06067008705","=""06067008705""","17.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008801","CA","06067008801","=""06067008801""","18.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008905","CA","06067008905","=""06067008905""","19.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008907","CA","06067008907","=""06067008907""","21.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008908","CA","06067008908","=""06067008908""","20.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008909","CA","06067008909","=""06067008909""","19.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008910","CA","06067008910","=""06067008910""","20.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008911","CA","06067008911","=""06067008911""","22.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008912","CA","06067008912","=""06067008912""","19.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067008913","CA","06067008913","=""06067008913""","21.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009004","CA","06067009004","=""06067009004""","20.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009005","CA","06067009005","=""06067009005""","21.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009006","CA","06067009006","=""06067009006""","22.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009007","CA","06067009007","=""06067009007""","21.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009008","CA","06067009008","=""06067009008""","22.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009010","CA","06067009010","=""06067009010""","20.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009011","CA","06067009011","=""06067009011""","17.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009103","CA","06067009103","=""06067009103""","19.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009105","CA","06067009105","=""06067009105""","22.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009106","CA","06067009106","=""06067009106""","20.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009107","CA","06067009107","=""06067009107""","19.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009108","CA","06067009108","=""06067009108""","18.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009109","CA","06067009109","=""06067009109""","19.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009110","CA","06067009110","=""06067009110""","23.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009111","CA","06067009111","=""06067009111""","20.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009112","CA","06067009112","=""06067009112""","20.7","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009201","CA","06067009201","=""06067009201""","18.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009307","CA","06067009307","=""06067009307""","19.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009308","CA","06067009308","=""06067009308""","19.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009309","CA","06067009309","=""06067009309""","19.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009310","CA","06067009310","=""06067009310""","20.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009311","CA","06067009311","=""06067009311""","18.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009312","CA","06067009312","=""06067009312""","17.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009314","CA","06067009314","=""06067009314""","18.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009316","CA","06067009316","=""06067009316""","17.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009317","CA","06067009317","=""06067009317""","18.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009318","CA","06067009318","=""06067009318""","16.7","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009319","CA","06067009319","=""06067009319""","16.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009320","CA","06067009320","=""06067009320""","18.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009321","CA","06067009321","=""06067009321""","16.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009322","CA","06067009322","=""06067009322""","15.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009323","CA","06067009323","=""06067009323""","17.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009324","CA","06067009324","=""06067009324""","17.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009325","CA","06067009325","=""06067009325""","16.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009326","CA","06067009326","=""06067009326""","16.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009328","CA","06067009328","=""06067009328""","16.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009329","CA","06067009329","=""06067009329""","18.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009330","CA","06067009330","=""06067009330""","16.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009331","CA","06067009331","=""06067009331""","16.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009332","CA","06067009332","=""06067009332""","17.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009403","CA","06067009403","=""06067009403""","20.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009404","CA","06067009404","=""06067009404""","19.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009406","CA","06067009406","=""06067009406""","20.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009407","CA","06067009407","=""06067009407""","19.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009408","CA","06067009408","=""06067009408""","19.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009501","CA","06067009501","=""06067009501""","20.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009502","CA","06067009502","=""06067009502""","20.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009503","CA","06067009503","=""06067009503""","21.7","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009504","CA","06067009504","=""06067009504""","20.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009601","CA","06067009601","=""06067009601""","17.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009606","CA","06067009606","=""06067009606""","18.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009608","CA","06067009608","=""06067009608""","17.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009609","CA","06067009609","=""06067009609""","16.1","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009610","CA","06067009610","=""06067009610""","18.5","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009611","CA","06067009611","=""06067009611""","19.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009612","CA","06067009612","=""06067009612""","18.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009614","CA","06067009614","=""06067009614""","17.0","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009615","CA","06067009615","=""06067009615""","17.4","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009616","CA","06067009616","=""06067009616""","18.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009617","CA","06067009617","=""06067009617""","16.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009618","CA","06067009618","=""06067009618""","17.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009619","CA","06067009619","=""06067009619""","17.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009622","CA","06067009622","=""06067009622""","16.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009630","CA","06067009630","=""06067009630""","16.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009632","CA","06067009632","=""06067009632""","15.3","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009633","CA","06067009633","=""06067009633""","19.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009634","CA","06067009634","=""06067009634""","19.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009635","CA","06067009635","=""06067009635""","15.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009636","CA","06067009636","=""06067009636""","15.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009637","CA","06067009637","=""06067009637""","15.2","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009638","CA","06067009638","=""06067009638""","15.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009639","CA","06067009639","=""06067009639""","16.7","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009800","CA","06067009800","=""06067009800""","19.8","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067009900","CA","06067009900","=""06067009900""","19.6","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
"Census Tract","06067988300","CA","06067988300","=""06067988300""","13.9","2021","2010","CDC_PLACES","Sacramento (County, 2022)"
